price_diff,log_price_diff,volatility
3022.029999999999,8.014014918646856,1648.1314525607997
-841.0400000000009,6.735827519052199,1540.4295440818378
-841.0400000000009,6.735827519052199,1237.092365347142
543.989999999998,6.300767445871049,424.1297426262412
543.989999999998,6.300767445871049,372.4831840905022
-314.8399999999965,5.7552357562451055,272.6687504467528
-314.8399999999965,5.7552357562451055,233.81088159064615
-3556.4300000000003,8.176793653031135,1668.325033987733
-3556.4300000000003,8.176793653031135,2009.5313037198866
65.25,4.193435464866331,1936.2054520711708
65.25,4.193435464866331,1576.229045824273
-1115.6399999999994,7.018079455268841,485.4347009846605
-1115.6399999999994,7.018079455268841,599.7384622650611
778.75,6.6589733554879125,566.5025731451336
778.75,6.6589733554879125,507.05528364277563
626.8499999999985,6.44230128443497,598.460976798035
626.8499999999985,6.44230128443497,580.3485821039568
-361.8400000000038,5.893961965746754,314.1722883229618
-361.8400000000038,5.893961965746754,269.2650678236774
-1448.5899999999965,7.279036036810172,750.8689637680286
-1448.5899999999965,7.279036036810172,872.0979615272884
331.5199999999968,5.806700008662878,745.294669630769
331.5199999999968,5.806700008662878,597.1692914660176
37.01000000000204,3.637849283001211,188.94860504914027
37.01000000000204,3.637849283001211,157.63037546748072
-115.72000000000116,4.75977790421454,47.24613666767675
-115.72000000000116,4.75977790421454,58.60122720575138
-2012.300000000003,7.607530445832305,927.6118943124918
-2012.300000000003,7.607530445832305,1124.3060524919356
329.58000000000175,5.8008486874892125,1050.6658032647633
329.58000000000175,5.8008486874892125,842.5092131128206
187.29000000000087,5.237983327508342,227.91753131335867
187.29000000000087,5.237983327508342,211.16695593765672
-123.80000000000291,4.8267124559353505,94.60578259269404
-123.80000000000291,4.8267124559353505,83.51808588549018
1862.4200000000055,7.5301687880273125,807.5946050773096
1862.4200000000055,7.5301687880273125,998.7679787518099
297.11999999999534,5.697496090013478,1081.161866641611
297.11999999999534,5.697496090013478,911.5251975014024
-89.56999999999971,4.506123032386854,150.88418611628174
-89.56999999999971,4.506123032386854,121.40958228234553
1271.6499999999942,7.148856619670119,550.4909939590121
1271.6499999999942,7.148856619670119,681.1349975592129
-361.6100000000006,5.893327876539477,647.5387201395728
-361.6100000000006,5.893327876539477,520.2643761781154
-361.09999999999854,5.891920416771591,302.35701083323204
-361.09999999999854,5.891920416771591,302.2972494085929
502.9400000000023,6.222457213365596,231.0527319033477
502.9400000000023,6.222457213365596,256.2048170507379
117.05000000000291,4.771108263531547,300.6659825786833
117.05000000000291,4.771108263531547,257.828379120709
-188.90000000000146,5.246497617818248,82.61688556231758
-188.90000000000146,5.246497617818248,94.99444315335721
-428.22000000000116,6.061969607993339,252.10610359531287
-428.22000000000116,6.061969607993339,279.8663414382004
125.81999999999971,4.842768758271883,217.7149495785662
125.81999999999971,4.842768758271883,175.0613780934991
390.25,5.969346741854363,212.199116916155
390.25,5.969346741854363,242.2290325910606
1250.6399999999994,7.132209970376407,675.37162788351
1250.6399999999994,7.132209970376407,772.8582481607106
939.0500000000029,6.845933065338797,938.3417201372202
939.0500000000029,6.845933065338797,901.2514253803457
1844.1099999999933,7.520294175293593,1136.2413312453243
1844.1099999999933,7.520294175293593,1242.1516533902673
618.3099999999977,6.4286059550766845,1150.9773031994207
618.3099999999977,6.4286059550766845,1011.3866012955871
548.9099999999962,6.309754628472983,492.78118706001175
548.9099999999962,6.309754628472983,484.4898936822998
1617.2699999999968,7.389112956379061,889.4106369277997
1617.2699999999968,7.389112956379061,1011.1783324025183
-217.69000000000233,5.387655201900242,850.7322692365443
-217.69000000000233,5.387655201900242,683.3186608899098
2095.5699999999997,7.648057955035053,895.1387105473813
2095.5699999999997,7.648057955035053,1111.6116257580497
84.83000000000175,4.452368595730149,1163.7995948532052
84.83000000000175,4.452368595730149,957.0807469751553
244.09999999999854,5.501666290534061,134.97535830871942
244.09999999999854,5.501666290534061,153.15907962172577
-481.4599999999991,6.178898015788111,201.8248039032155
-481.4599999999991,6.178898015788111,240.73973155789403
495.02999999999884,6.206636408766817,266.2452433952048
495.02999999999884,6.206636408766817,268.7204190800764
-362.9499999999971,5.897016495564259,252.84038710333525
-362.9499999999971,5.897016495564259,229.3367297677526
484.08000000000175,6.184313825788594,226.37829794522804
484.08000000000175,6.184313825788594,248.00988333245982
-409.4300000000003,6.017205390600133,253.35613209586302
-409.4300000000003,6.017205390600133,239.82975076203087
-560.9599999999991,6.3314306729834495,398.9522967355521
-560.9599999999991,6.3314306729834495,416.9752710540012
-544.2699999999968,6.301281084830848,463.3745755115772
-544.2699999999968,6.301281084830848,461.3786367296559
824.0699999999997,6.7154682312201,367.4015610616144
824.0699999999997,6.7154682312201,416.2572044668006
160.63999999999942,5.085371640210269,485.14109460086144
160.63999999999942,5.085371640210269,412.3505121502046
2747.6200000000026,7.9188542465259175,1267.2386405372063
2747.6200000000026,7.9188542465259175,1535.6611406233558
2560.8599999999933,7.848488836154852,2232.419148945979
2560.8599999999933,7.848488836154852,2210.1038902799896
5394.75,8.59336688563908,3248.254830956284
5394.75,8.59336688563908,3578.504922017141
-1301.1299999999974,7.171756664174363,2768.712202797712
-1301.1299999999974,7.171756664174363,2219.169899219296
1256.9100000000035,7.137206892570763,704.8140205195991
1256.9100000000035,7.137206892570763,696.7469172669528
-400.6200000000026,5.99550636793432,636.6664626953435
-400.6200000000026,5.99550636793432,513.2338984527473
1126.6900000000023,7.027926571592293,460.1739638234768
1126.6900000000023,7.027926571592293,568.0259449629157
5131.740000000005,8.543394908637634,2608.477759244086
5131.740000000005,8.543394908637634,3051.3421190717177
-4521.700000000004,8.416864439619435,2710.8565168007476
-4521.700000000004,8.416864439619435,2599.9701153899996
2350.0299999999916,7.762608808986086,2261.2017461918504
2350.0299999999916,7.762608808986086,1902.8190528978512
749.1300000000047,6.620246524843209,1456.40895576451
749.1300000000047,6.620246524843209,1274.7480229563275
1301.0100000000093,7.171664503230578,837.744565885733
1301.0100000000093,7.171664503230578,902.7522838636756
189.07000000000698,5.247392425362783,751.0962213465634
189.07000000000698,5.247392425362783,631.2332012189199
642.6000000000058,6.467077415118237,342.9516527166476
642.6000000000058,6.467077415118237,394.1262141384189
3122.220000000001,8.046619799886795,1573.1528177996952
3122.220000000001,8.046619799886795,1846.169222953618
-626.0900000000111,6.441090071001819,1616.1426026750225
-626.0900000000111,6.441090071001819,1294.7161882633711
1620.4100000000035,7.39105142004415,663.1987569585008
1620.4100000000035,7.39105142004415,814.3729725508546
-1683.4599999999919,7.429200316645994,899.4132190385593
-1683.4599999999919,7.429200316645994,910.9235130741216
-1889.0899999999965,7.544379725967555,1483.23930852417
-1889.0899999999965,7.544379725967555,1507.799000222241
-4199.209999999999,8.342889803021501,2486.7305708642944
-4199.209999999999,8.342889803021501,2755.0513044407953
3092.8399999999965,8.037168316802958,2146.081846440356
3092.8399999999965,8.037168316802958,1949.0753046074985
-783.4799999999959,6.665021077902918,1583.6174549021475
-783.4799999999959,6.665021077902918,1269.904637849163
-5672.5999999999985,8.643579115879888,2740.1999823864567
-5672.5999999999985,8.643579115879888,3265.7522894840968
5903.099999999991,8.683402303806243,3150.4984011852175
5903.099999999991,8.683402303806243,3192.5668688800556
-2339.239999999998,7.758008767194973,2964.2305662465856
-2339.239999999998,7.758008767194973,2418.511207420925
-1704.6399999999994,7.441695685854126,1737.8934250697469
-1704.6399999999994,7.441695685854126,1662.421583964366
193.37000000000262,5.269763559129989,901.8218015941588
193.37000000000262,5.269763559129989,725.5655820327428
3219.9700000000084,8.07743783541015,1486.405507817618
3219.9700000000084,8.07743783541015,1800.6913278017996
2670.0099999999948,7.890211957019087,2501.1527182722507
2670.0099999999948,7.890211957019087,2435.5365897725146
108.0,4.6913478822291435,1482.8019085841513
108.0,4.6913478822291435,1219.4125651603063
-518.0,6.251903883165888,214.4235156667011
-518.0,6.251903883165888,267.6652687048925
1310.6100000000006,7.1790106692171225,536.8968292240853
1310.6100000000006,7.1790106692171225,658.175224716706
-930.0600000000122,6.836323722031836,666.7253595228595
-930.0600000000122,6.836323722031836,599.3780177658272
-268.3500000000058,5.596011649126565,569.056305931932
-268.3500000000058,5.596011649126565,494.4953264904336
1697.8399999999965,7.437700944194404,712.0425105995309
1697.8399999999965,7.437700944194404,887.730532780585
-1630.199999999997,7.397071219260243,918.009287878339
-1630.199999999997,7.397071219260243,905.669280781287
-4185.82,8.339696774887251,2380.3836515299063
-4185.82,8.339696774887251,2674.428611810532
499.2900000000009,6.215187930287202,2210.9213221349073
499.2900000000009,6.215187930287202,1777.9205852542227
2524.5199999999895,7.834202261100662,1265.5077316360776
2524.5199999999895,7.834202261100662,1487.916611383424
-667.1800000000076,6.504557598316386,1290.0050063743035
-667.1800000000076,6.504557598316386,1035.0407834239156
1075.3699999999953,6.9813495477843075,470.45819860092206
1075.3699999999953,6.9813495477843075,540.7989923999766
464.3899999999994,6.142875763744348,699.9595712473969
464.3899999999994,6.142875763744348,629.1780305691336
2259.6199999999953,7.723394390926198,1138.3026616989375
2259.6199999999953,7.723394390926198,1335.9456866320982
-2474.0,7.813995675002791,1279.7778626116763
-2474.0,7.813995675002791,1318.8310135953373
1485.0800000000017,7.303897059629419,1241.965272171859
1485.0800000000017,7.303897059629419,1072.826359631842
-624.8500000000058,6.439110725774042,744.4030083368119
-624.8500000000058,6.439110725774042,610.436999559254
-2889.699999999997,7.969253966310145,1465.7227201182598
-2889.699999999997,7.969253966310145,1715.9084265865774
-3192.010000000002,8.068719324560803,2527.391813049718
-3192.010000000002,8.068719324560803,2563.505368098668
1737.3199999999997,7.46067440855518,1597.2559316373363
1737.3199999999997,7.46067440855518,1354.3135826058306
-2241.860000000008,7.715507116165629,1063.8168503415425
-2241.860000000008,7.715507116165629,1154.3239928332926
373.40000000000146,5.925324744603441,1169.7143158697315
373.40000000000146,5.925324744603441,937.8620338304419
-2516.029999999999,7.830834914015417,1058.3020469036771
-2516.029999999999,7.830834914015417,1318.7479404800913
2192.7000000000044,7.693344894931644,1325.640214424896
2192.7000000000044,7.693344894931644,1266.9191088899406
347.92000000000553,5.854842669565033,1272.4724430299004
347.92000000000553,5.854842669565033,1072.6108018990453
1122.5799999999945,7.024275295142862,605.3673336335196
1122.5799999999945,7.024275295142862,693.0964332476202
0.569999999999709,0.4510756193600313,614.9646726443644
0.569999999999709,0.4510756193600313,502.15833590671855
1878.1700000000055,7.538585468977174,840.0684251301502
1878.1700000000055,7.538585468977174,1028.8183427751837
-405.320000000007,6.007141026493007,968.9487356257215
-405.320000000007,6.007141026493007,776.2331013430803
-2124.4100000000035,7.661720003924234,1060.2462131885666
-2124.4100000000035,7.661720003924234,1248.6013723966014
208.75999999999476,5.345964020015365,1128.6968368125508
208.75999999999476,5.345964020015365,909.3967345832318
-728.3199999999997,6.592112593171003,297.92299177912713
-728.3199999999997,6.592112593171003,370.73833315509813
-308.0199999999968,5.733405999722262,472.21326837628334
-308.0199999999968,5.733405999722262,423.58843236165364
-343.3600000000006,5.841687621789756,270.54943790478166
-343.3600000000006,5.841687621789756,274.76964756061926
747.3799999999974,6.6179108703656695,309.451321536339
747.3799999999974,6.6179108703656695,373.9360879623529
-3194.0,8.069342366811636,1315.4747870334033
-3194.0,8.069342366811636,1641.5784565108572
-2307.040000000001,7.74415395850034,2366.1570210323193
-2307.040000000001,7.74415395850034,2260.7021454120195
695.6399999999994,6.546268778046182,1171.5488715160295
695.6399999999994,6.546268778046182,942.6979989479515
3821.4100000000035,8.248636392725512,1896.6965582508167
3821.4100000000035,8.248636392725512,2238.163561744434
1010.0299999999988,6.918724892170722,2314.499349012778
1010.0299999999988,6.918724892170722,1999.6533451252524
119.97000000000116,4.795542580971767,577.1991860273657
119.97000000000116,4.795542580971767,482.2674366165151
-846.8099999999977,6.742656554083696,356.9564261652492
-846.8099999999977,6.742656554083696,444.6207008570997
-853.0999999999985,6.7500482829521,710.753053507785
-853.0999999999985,6.7500482829521,711.5060454209953
-1119.0400000000009,7.021119677937115,812.2364995680754
-1119.0400000000009,7.021119677937115,843.9050623562932
1880.9800000000032,7.540079693096299,813.8285378570705
1880.9800000000032,7.540079693096299,943.8740248680356
-2274.010000000002,7.729739726979787,1113.634541616131
-2274.010000000002,7.729739726979787,1184.689838008483
26.0,3.295836866004329,1240.830521916898
26.0,3.295836866004329,1011.2424477248423
658.0,6.490723534502507,300.3617818573259
658.0,6.490723534502507,365.30261428097623
1456.0800000000017,7.2841897120317105,863.4525242423839
1456.0800000000017,7.2841897120317105,956.176589564173
-1362.5999999999985,7.217883540263747,781.3955422387454
-1362.5999999999985,7.217883540263747,764.3456910525391
4629.010000000002,8.440314306905162,1892.3672004319476
4629.010000000002,8.440314306905162,2353.3299446679152
-971.2999999999956,6.879664398815607,2391.1877179073012
-971.2999999999956,6.879664398815607,1915.5536459913571
1788.7900000000009,7.489853573516701,758.6095466251905
1788.7900000000009,7.489853573516701,895.0558553693124
-108.80000000000291,4.698660529075457,960.9236789833545
-108.80000000000291,4.698660529075457,777.5481299707033
-641.1900000000023,6.464884210061119,315.79811529038136
-641.1900000000023,6.464884210061119,373.7073283077912
5172.619999999995,8.551327915905025,2193.442742829415
5172.619999999995,8.551327915905025,2728.6751411025666
-1298.2799999999988,7.169565543866346,2649.6745523084865
-1298.2799999999988,7.169565543866346,2124.5561672455856
-981.7200000000012,6.890324237252459,976.3829205395275
-981.7200000000012,6.890324237252459,938.6947999862671
-1196.9700000000012,7.0883837366256195,900.3874507017514
-1196.9700000000012,7.0883837366256195,926.0636390827369
580.3300000000017,6.365318581839425,598.5400098833275
580.3300000000017,6.365318581839425,498.6540653610718
740.5800000000017,6.6087830451716965,544.6905005607618
740.5800000000017,6.6087830451716965,563.7855651585659
-782.8899999999994,6.664268704384133,413.7198164472848
-782.8899999999994,6.664268704384133,421.43973932363815
928.7599999999948,6.83492648832679,459.31852751787767
928.7599999999948,6.83492648832679,485.73633020517445
-1038.0399999999936,6.946052488914475,530.5336403294099
-1038.0399999999936,6.946052488914475,550.4172362137417
-745.9799999999959,6.616038411012675,767.7380415357575
-745.9799999999959,6.616038411012675,733.0184993239498
699.7599999999948,6.552165460367614,400.5906679780809
699.7599999999948,6.552165460367614,392.16165726792406
-812.1600000000035,6.700927892152868,406.39143675908105
-812.1600000000035,6.700927892152868,426.7896205170742
226.84000000001106,5.42864362822366,413.9158874954066
226.84000000001106,5.42864362822366,332.4328713005049
-1.209999999991851,0.792992515525974,124.02364452428513
-1.209999999991851,0.792992515525974,101.17497062559194
1044.2799999999988,6.952040071092439,466.73933969732906
1044.2799999999988,6.952040071092439,571.7477115573862
1727.949999999997,7.455269566815171,1133.66329187777
1727.949999999997,7.455269566815171,1214.3805583181847
570.1699999999983,6.347686888637692,1076.0064740889113
570.1699999999983,6.347686888637692,944.3095416659123
-308.9400000000023,5.736378730359196,285.2796282970742
-308.9400000000023,5.736378730359196,241.70357076659425
-1443.4599999999919,7.275490828280231,731.120399032399
-1443.4599999999919,7.275490828280231,856.3587581622885
-45.13999999999942,3.831680252745595,799.0695290656646
-45.13999999999942,3.831680252745595,656.0169182888453
337.679999999993,5.825055708774056,142.71743874233763
337.679999999993,5.825055708774056,177.67184245450682
-108.14999999999418,4.6927230829959,171.00831442121026
-108.14999999999418,4.6927230829959,137.87853829073367
-2225.7599999999948,7.708302893151786,1021.0036878881224
-2225.7599999999948,7.708302893151786,1239.6289212829386
949.7600000000093,6.8572616647651605,1115.268655428402
949.7600000000093,6.8572616647651605,915.7652113238695
-1490.9700000000012,7.307852673322948,657.2671753792326
-1490.9700000000012,7.307852673322948,751.0657558569569
-729.0199999999895,6.593071931027398,995.2845262139572
-729.0199999999895,6.593071931027398,906.3311580878539
184.25999999999476,5.2217602438258535,373.316959969415
184.25999999999476,5.2217602438258535,299.3554932196675
448.61999999999534,6.108402781575853,258.78572101410094
448.61999999999534,6.108402781575853,289.3110179042792
-172.52999999999884,5.156350495102406,225.50166890918393
-172.52999999999884,5.156350495102406,183.58109216593266
-1329.010000000002,7.192941739984527,638.7847905052244
-1329.010000000002,7.192941739984527,762.6898199338689
-200.9499999999971,5.308020142009408,769.0054397926624
-200.9499999999971,5.308020142009408,647.132674704852
-104.38000000000466,4.657572864781184,135.97183469601023
-104.38000000000466,4.657572864781184,124.65860588257945
-726.4300000000003,6.589517774484942,352.09887387004005
-726.4300000000003,6.589517774484942,419.1111463925996
118.45000000000437,4.782897873771855,379.3509157369861
118.45000000000437,4.782897873771855,304.2040483466082
-1052.0,6.959398512133975,447.91521602909984
-1052.0,6.959398512133975,556.6824952343625
-2916.709999999999,7.978554341004763,1626.9992098400621
-2916.709999999999,7.978554341004763,1840.4281434573868
1512.7099999999991,7.32231887007556,1458.5575748765923
1512.7099999999991,7.32231887007556,1226.9880322276242
-941.0200000000041,6.848026505773489,760.8502602153109
-941.0200000000041,6.848026505773489,662.2807773895707
841.489999999998,6.736361792719871,498.9022031218193
841.489999999998,6.736361792719871,480.79143428289166
-1278.6200000000026,7.154318437837558,569.4007358791619
-1278.6200000000026,7.154318437837558,645.6762398212512
558.8400000000038,6.3276510286193846,640.3271931986927
558.8400000000038,6.3276510286193846,527.0290895384057
1785.3300000000017,7.48791851480522,964.7352221722463
1785.3300000000017,7.48791851480522,1103.7319218133741
127.97999999999593,4.859657353582199,1002.593659181004
127.97999999999593,4.859657353582199,829.512876681275
-764.5299999999988,6.640568404401675,319.7548690483047
-764.5299999999988,6.640568404401675,398.81621240875904
-1926.8799999999974,7.564176232569559,1101.1618646229758
-1926.8799999999974,7.564176232569559,1235.0703932447839
-3158.5599999999977,8.058188056379768,2080.006682698292
-3158.5599999999977,8.058188056379768,2225.487303344892
-421.2299999999959,6.045550189261214,1815.08819681829
-421.2299999999959,6.045550189261214,1521.3912536158828
1601.3399999999965,7.37922033981632,656.6449258760883
1601.3399999999965,7.37922033981632,818.4551969404725
-2372.3199999999997,7.772045097744603,1065.4056473469682
-2372.3199999999997,7.772045097744603,1200.6041945948625
856.810000000005,6.754382629743909,1195.269772937801
856.810000000005,6.754382629743909,969.1707535149403
1335.3899999999994,7.197727227665021,897.6181533752039
1335.3899999999994,7.197727227665021,954.2693467249183
-324.15000000000146,5.784286614315166,685.1378565069065
-324.15000000000146,5.784286614315166,549.1786869762178
-385.9599999999991,5.958321328514725,293.83120642462427
-385.9599999999991,5.958321328514725,301.2075161394869
549.2099999999991,6.31030002353432,250.2423684728711
549.2099999999991,6.31030002353432,279.0840253918503
1314.9300000000003,7.182298918981184,762.0537062103825
1314.9300000000003,7.182298918981184,850.5669576106617
1593.9000000000015,7.37456631732871,1202.4845180289042
1593.9000000000015,7.37456631732871,1235.7653857708306
3926.229999999996,8.275689621745016,2257.6088565448204
3926.229999999996,8.275689621745016,2526.712769040008
319.9300000000003,5.771223030813791,2212.7372960814937
319.9300000000003,5.771223030813791,1834.3687040587579
-956.010000000002,6.863813840719157,390.28590385811117
-956.010000000002,6.863813840719157,483.2041851022366
-100.06999999999971,4.6158133460865685,543.4307545403427
-100.06999999999971,4.6158133460865685,452.6861887336998
2672.0800000000017,7.890986644609876,1173.681173756445
2672.0800000000017,7.890986644609876,1445.8655711304582
479.95000000001164,6.175763314598648,1563.5133774933054
479.95000000001164,6.175763314598648,1324.2390604119162
1025.3699999999953,6.933783584503259,614.6686801202617
1025.3699999999953,6.933783584503259,678.175375991227
-633.3400000000111,6.452585088294323,515.5209384892873
-633.3400000000111,6.452585088294323,448.03137442694015
-1595.9900000000052,7.375875886454647,912.1042718192094
-1595.9900000000052,7.375875886454647,1023.0078757178563
-560.0,6.329720905522696,1002.8171478493178
-560.0,6.329720905522696,884.466930998864
423.93999999999505,6.051947982487481,287.3096459057442
423.93999999999505,6.051947982487481,262.98112645298204
2108.040000000008,7.653988146633676,1058.974655348539
2108.040000000008,7.653988146633676,1244.1210650819507
-11.5,2.5257286443082556,1152.5328284177995
-11.5,2.5257286443082556,940.1924581865117
353.3899999999994,5.870398001628536,155.5732100037503
353.3899999999994,5.870398001628536,191.51387443441843
-1465.1900000000023,7.290422478414299,602.7153607639705
-1465.1900000000023,7.290422478414299,751.9682421956436
-596.679999999993,6.393055493667534,943.4485445803324
-596.679999999993,6.393055493667534,843.2205395213488
-1560.0,7.353081920515432,883.0056437138725
-1560.0,7.353081920515432,993.7077393381192
726.0099999999948,6.588940232597095,780.3734798674442
726.0099999999948,6.588940232597095,646.7868830769501
-3855.689999999995,8.257564581630955,1603.601875959314
-3855.689999999995,8.257564581630955,2001.3652865356983
-800.3499999999985,6.686297805439582,2281.4874584073386
-800.3499999999985,6.686297805439582,1944.8920013254758
-2536.989999999998,7.839127708156247,1373.141581199686
-2536.989999999998,7.839127708156247,1570.0621696192338
-4142.190000000002,8.329221301513412,2732.0655187731472
-4142.190000000002,8.329221301513412,2921.6988161802287
2003.1900000000023,7.602995268089778,2071.3175626225875
2003.1900000000023,7.602995268089778,1725.069178212483
-887.8399999999965,6.789917241813194,1002.8910072877161
-887.8399999999965,6.789917241813194,826.6420693072736
6552.229999999996,8.78771333685176,2767.376032169986
6552.229999999996,8.78771333685176,3445.604442774751
-848.010000000002,6.744070964804998,3451.1698504520573
-848.010000000002,6.744070964804998,2773.0553730099728
85.52000000000407,4.460375601084905,450.21077517056335
85.52000000000407,4.460375601084905,362.64405292194715
-2210.9200000000055,7.701616195622929,970.5730135953531
-2210.9200000000055,7.701616195622929,1195.8667703049118
634.0500000000029,6.453703735950333,1125.383174398592
634.0500000000029,6.453703735950333,904.3630381817896
1240.510000000002,7.124083659688236,765.3024930505482
1240.510000000002,7.124083659688236,836.284922517105
-1903.770000000004,7.552116545363622,845.0995692990494
